id,name,GENN_adjpval,GNN_adjpval,RF_adjpval,GroupLASSO_adjpval,LASSO_adjpval
GO:0099084,postsynaptic specialization organization,NA,NA,0.486973123,NA,NA
GO:0099111,microtubule-based transport,0.442086174,NA,NA,NA,NA
GO:0099171,presynaptic modulation of chemical synaptic transmission,NA,NA,0.482431655,NA,NA
GO:0099172,presynapse organization,NA,NA,0.506724572,NA,NA
GO:0099173,postsynapse organization,NA,NA,0.738924595,NA,NA
GO:0099174,regulation of presynapse organization,NA,NA,0.482431655,NA,NA
GO:0099177,regulation of trans-synaptic signaling,NA,NA,0.644283391,0.147546667,0.147546667
GO:0099504,synaptic vesicle cycle,NA,NA,0.455549482,NA,NA
GO:0099509,regulation of presynaptic cytosolic calcium ion concentration,NA,NA,0.455549482,NA,NA
GO:0099550,"trans-synaptic signaling, modulating synaptic transmission",NA,NA,0.455549482,NA,NA
GO:0099565,"chemical synaptic transmission, postsynaptic",NA,NA,0.476908104,0.093363772,0.093363772
GO:0099587,inorganic ion import across plasma membrane,NA,NA,0.665701386,NA,NA
GO:0099601,regulation of neurotransmitter receptor activity,NA,NA,0.455549482,NA,NA
GO:0099622,cardiac muscle cell membrane repolarization,NA,NA,0.486973123,NA,NA
GO:0099624,atrial cardiac muscle cell membrane repolarization,NA,NA,0.455549482,NA,NA
GO:0104004,cellular response to environmental stimulus,0.325164749,NA,0.455549482,NA,NA
GO:0106030,neuron projection fasciculation,NA,NA,0.455549482,NA,NA
GO:0106049,regulation of cellular response to osmotic stress,NA,NA,0.455549482,NA,NA
GO:0106056,regulation of calcineurin-mediated signaling,NA,NA,0.486973123,NA,NA
GO:0106058,positive regulation of calcineurin-mediated signaling,NA,NA,0.455549482,NA,NA
GO:0106106,cold-induced thermogenesis,NA,NA,0.681327555,NA,NA
GO:0110053,regulation of actin filament organization,NA,NA,0.60948002,NA,NA
GO:0110148,biomineralization,0.415412403,NA,NA,NA,NA
GO:0120032,regulation of plasma membrane bounded cell projection assembly,NA,NA,0.750774525,NA,NA
GO:0120033,negative regulation of plasma membrane bounded cell projection assembly,NA,NA,0.486278811,NA,NA
GO:0120161,regulation of cold-induced thermogenesis,NA,NA,0.679402304,NA,NA
GO:0120162,positive regulation of cold-induced thermogenesis,NA,NA,0.605416872,NA,NA
GO:0120192,tight junction assembly,NA,NA,0.557417103,NA,NA
GO:0120193,tight junction organization,NA,NA,0.570141444,NA,NA
GO:0120254,olefinic compound metabolic process,NA,NA,0.486973123,NA,NA
GO:0140014,mitotic nuclear division,0.539475387,NA,0.825036735,NA,NA
GO:0140029,exocytic process,NA,NA,0.573929573,NA,NA
GO:0140052,cellular response to oxidised low-density lipoprotein particle stimulus,0.25341177,NA,NA,NA,NA
GO:0140056,organelle localization by membrane tethering,NA,NA,0.566433678,NA,NA
GO:0140112,extracellular vesicle biogenesis,0.25341177,NA,0.455549482,NA,NA
GO:0140238,presynaptic endocytosis,NA,NA,0.455549482,NA,NA
GO:0140448,signaling receptor ligand precursor processing,0.257685349,NA,NA,NA,NA
GO:0140467,integrated stress response signaling,0.18427455,NA,0.486973123,NA,NA
GO:0140546,defense response to symbiont,0.31372024,NA,0.455549482,0.12313726,0.12313726
GO:0140694,non-membrane-bounded organelle assembly,0.578125774,NA,0.888414333,NA,NA
GO:0140888,interferon-mediated signaling pathway,NA,NA,0.607256175,NA,NA
GO:0140894,endolysosomal toll-like receptor signaling pathway,NA,NA,0.455549482,NA,NA
GO:0140895,cell surface toll-like receptor signaling pathway,NA,NA,0.496260296,NA,NA
GO:0140962,multicellular organismal-level chemical homeostasis,NA,NA,0.455549482,NA,NA
GO:0150063,visual system development,0.582244576,NA,0.561366543,NA,NA
GO:0150115,cell-substrate junction organization,NA,NA,0.611969172,NA,NA
GO:0150116,regulation of cell-substrate junction organization,NA,NA,0.538002862,NA,NA
GO:0150117,positive regulation of cell-substrate junction organization,NA,NA,0.475292741,NA,NA
GO:0198738,cell-cell signaling by wnt,0.391483004,NA,NA,NA,NA
GO:1900046,regulation of hemostasis,0.304048927,NA,NA,NA,NA
GO:1900048,positive regulation of hemostasis,0.25341177,NA,NA,NA,NA
GO:1900076,regulation of cellular response to insulin stimulus,0.304048927,NA,NA,NA,NA
GO:1900077,negative regulation of cellular response to insulin stimulus,0.259839666,NA,NA,NA,NA
GO:1900101,regulation of endoplasmic reticulum unfolded protein response,NA,NA,0.470372826,NA,NA
GO:1900246,positive regulation of RIG-I signaling pathway,NA,NA,0.455549482,NA,NA
GO:1900424,regulation of defense response to bacterium,NA,NA,0.455549482,NA,NA
GO:1900426,positive regulation of defense response to bacterium,NA,NA,0.455549482,NA,NA
GO:1901019,regulation of calcium ion transmembrane transporter activity,NA,NA,0.607256175,NA,NA
GO:1901021,positive regulation of calcium ion transmembrane transporter activity,NA,NA,0.486973123,NA,NA
GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,0.123263706,NA,NA,NA,NA
GO:1901029,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,0.25341177,NA,NA,NA,NA
GO:1901030,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,0.25341177,NA,NA,NA,NA
GO:1901099,negative regulation of signal transduction in absence of ligand,NA,NA,0.482431655,NA,NA
GO:1901136,carbohydrate derivative catabolic process,0.410525358,NA,NA,NA,NA
GO:1901142,insulin metabolic process,NA,NA,0.455549482,NA,NA
GO:1901184,regulation of ERBB signaling pathway,0.31372024,NA,0.455549482,NA,NA
GO:1901186,positive regulation of ERBB signaling pathway,0.258785394,NA,0.486973123,NA,NA
GO:1901214,regulation of neuron death,NA,NA,0.855048913,NA,NA
GO:1901215,negative regulation of neuron death,NA,NA,0.769694389,NA,NA
GO:1901222,regulation of NIK/NF-kappaB signaling,NA,NA,0.625301629,NA,NA
GO:1901224,positive regulation of NIK/NF-kappaB signaling,NA,NA,0.533056117,NA,NA
GO:1901264,carbohydrate derivative transport,0.312216263,NA,NA,NA,NA
GO:1901293,nucleoside phosphate biosynthetic process,0.52540782,NA,0.835907958,NA,NA
GO:1901342,regulation of vasculature development,0.557708857,NA,0.867945546,NA,NA
GO:1901379,regulation of potassium ion transmembrane transport,NA,NA,0.602052609,NA,NA
GO:1901385,regulation of voltage-gated calcium channel activity,NA,NA,0.490393057,NA,NA
GO:1901387,positive regulation of voltage-gated calcium channel activity,NA,NA,0.455549482,NA,NA
GO:1901524,regulation of mitophagy,0.25341177,NA,NA,NA,NA
GO:1901532,regulation of hematopoietic progenitor cell differentiation,0.258785394,NA,NA,NA,NA
GO:1901568,fatty acid derivative metabolic process,NA,NA,0.558791157,NA,NA
GO:1901570,fatty acid derivative biosynthetic process,NA,NA,0.503856227,NA,NA
GO:1901605,alpha-amino acid metabolic process,0.43945623,NA,0.455549482,0.065423786,0.065423786
GO:1901606,alpha-amino acid catabolic process,0.326211321,NA,0.455549482,0.089157206,0.089157206
GO:1901607,alpha-amino acid biosynthetic process,NA,NA,0.540682238,0.086388491,0.086388491
GO:1901617,organic hydroxy compound biosynthetic process,NA,NA,0.788000384,NA,NA
GO:1901653,cellular response to peptide,0.344593803,NA,0.71396656,0.133417963,0.133417963
GO:1901654,response to ketone,NA,NA,NA,0.065423786,0.065423786
GO:1901655,cellular response to ketone,NA,NA,NA,0.090460063,0.090460063
GO:1901679,nucleotide transmembrane transport,0.25341177,NA,NA,NA,NA
GO:1901731,positive regulation of platelet aggregation,0.25341177,NA,NA,NA,NA
GO:1901796,regulation of signal transduction by p53 class mediator,NA,NA,0.618221613,NA,NA
GO:1901800,positive regulation of proteasomal protein catabolic process,0.34661958,NA,NA,NA,NA
GO:1901861,regulation of muscle tissue development,NA,NA,0.487638781,NA,NA
GO:1901863,positive regulation of muscle tissue development,NA,NA,0.463847165,NA,NA
GO:1901879,regulation of protein depolymerization,NA,NA,0.455549482,NA,NA
GO:1901880,negative regulation of protein depolymerization,NA,NA,0.540682238,NA,NA
GO:1901881,positive regulation of protein depolymerization,NA,NA,0.455549482,NA,NA
GO:1901888,regulation of cell junction assembly,NA,NA,0.543020454,NA,NA
GO:1901890,positive regulation of cell junction assembly,NA,NA,0.455549482,NA,NA
GO:1901983,regulation of protein acetylation,NA,NA,0.558791157,NA,NA
GO:1901984,negative regulation of protein acetylation,NA,NA,0.455549482,NA,NA
GO:1901987,regulation of cell cycle phase transition,NA,NA,0.913408056,NA,NA
GO:1901988,negative regulation of cell cycle phase transition,NA,NA,0.812560226,NA,NA
GO:1902074,response to salt,NA,NA,0.723892078,NA,NA
GO:1902075,cellular response to salt,NA,NA,0.757913601,NA,NA
GO:1902105,regulation of leukocyte differentiation,0.215070571,NA,NA,NA,NA
GO:1902106,negative regulation of leukocyte differentiation,0.25341177,NA,NA,NA,NA
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,0.199045594,NA,NA,NA,NA
GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,0.18427455,NA,NA,NA,NA
GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,NA,NA,0.482431655,NA,NA
GO:1902285,semaphorin-plexin signaling pathway involved in neuron projection guidance,NA,NA,0.455549482,NA,NA
GO:1902287,semaphorin-plexin signaling pathway involved in axon guidance,NA,NA,0.455549482,NA,NA
GO:1902414,protein localization to cell junction,NA,NA,0.618447827,NA,NA
GO:1902473,regulation of protein localization to synapse,NA,NA,0.455549482,NA,NA
GO:1902600,proton transmembrane transport,0.393915252,NA,NA,NA,NA
GO:1902622,regulation of neutrophil migration,0.267532216,NA,NA,NA,NA
GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death,0.193645813,NA,NA,NA,NA
GO:1902743,regulation of lamellipodium organization,NA,NA,0.506724572,NA,NA
GO:1902903,regulation of supramolecular fiber organization,NA,NA,0.466988656,NA,NA
GO:1902904,negative regulation of supramolecular fiber organization,NA,NA,0.712150895,NA,NA
GO:1902905,positive regulation of supramolecular fiber organization,NA,NA,0.455549482,NA,NA
GO:1903008,organelle disassembly,0.373548945,NA,NA,NA,NA
GO:1903034,regulation of response to wounding,0.25341177,NA,NA,NA,NA
GO:1903035,negative regulation of response to wounding,0.325164749,NA,NA,NA,NA
GO:1903036,positive regulation of response to wounding,0.310766875,NA,NA,NA,NA
GO:1903037,regulation of leukocyte cell-cell adhesion,0.25341177,NA,0.468089484,0.134141851,0.134141851
GO:1903038,negative regulation of leukocyte cell-cell adhesion,0.25341177,NA,0.455549482,0.093363772,0.093363772
GO:1903039,positive regulation of leukocyte cell-cell adhesion,0.500733034,NA,0.613381923,NA,NA
GO:1903050,regulation of proteolysis involved in protein catabolic process,0.459781078,NA,NA,NA,NA
GO:1903052,positive regulation of proteolysis involved in protein catabolic process,0.368672211,NA,NA,NA,NA
GO:1903076,regulation of protein localization to plasma membrane,NA,NA,0.611969172,NA,NA
GO:1903078,positive regulation of protein localization to plasma membrane,NA,NA,0.516377278,NA,NA
GO:1903131,mononuclear cell differentiation,0.272555379,NA,0.636093479,0.151194107,0.151194107
GO:1903146,regulation of autophagy of mitochondrion,0.257685349,NA,NA,NA,NA
GO:1903169,regulation of calcium ion transmembrane transport,NA,NA,0.740122566,NA,NA
GO:1903236,regulation of leukocyte tethering or rolling,0.25341177,NA,NA,NA,NA
GO:1903238,positive regulation of leukocyte tethering or rolling,0.25341177,NA,NA,NA,NA
GO:1903305,regulation of regulated secretory pathway,0.379206251,NA,NA,NA,NA
GO:1903307,positive regulation of regulated secretory pathway,0.272555379,NA,NA,NA,NA
GO:1903311,regulation of mRNA metabolic process,NA,NA,0.855231465,NA,NA
GO:1903317,regulation of protein maturation,0.304048927,NA,NA,NA,NA
GO:1903318,negative regulation of protein maturation,0.25341177,NA,NA,NA,NA
GO:1903320,regulation of protein modification by small protein conjugation or removal,NA,NA,0.602052609,NA,NA
GO:1903322,positive regulation of protein modification by small protein conjugation or removal,NA,NA,0.670352128,NA,NA
GO:1903350,response to dopamine,NA,NA,NA,0.088281487,0.088281487
GO:1903351,cellular response to dopamine,NA,NA,NA,0.088281487,0.088281487
GO:1903409,reactive oxygen species biosynthetic process,0.290161792,NA,NA,NA,NA
GO:1903432,regulation of TORC1 signaling,0.269022136,NA,NA,NA,NA
GO:1903509,liposaccharide metabolic process,0.340156377,NA,NA,NA,NA
GO:1903510,mucopolysaccharide metabolic process,0.044560552,NA,0.605147632,NA,NA
GO:1903522,regulation of blood circulation,NA,NA,0.801510958,0.117362602,0.117362602
GO:1903531,negative regulation of secretion by cell,NA,NA,0.455549482,NA,NA
GO:1903532,positive regulation of secretion by cell,0.300947573,NA,0.486973123,0.121697862,0.121697862
GO:1903541,regulation of exosomal secretion,0.25341177,NA,NA,NA,NA
GO:1903543,positive regulation of exosomal secretion,0.25341177,NA,NA,NA,NA
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,NA,NA,0.512282985,NA,NA
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,NA,NA,0.455549482,NA,NA
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,NA,NA,0.62231079,NA,NA
GO:1903599,positive regulation of autophagy of mitochondrion,0.25341177,NA,NA,NA,NA
GO:1903706,regulation of hemopoiesis,0.25341177,NA,0.900778858,NA,NA
GO:1903707,negative regulation of hemopoiesis,0.25341177,NA,NA,NA,NA
GO:1903715,regulation of aerobic respiration,NA,NA,0.482431655,NA,NA
GO:1903747,regulation of establishment of protein localization to mitochondrion,0.272555379,NA,NA,NA,NA
GO:1903749,positive regulation of establishment of protein localization to mitochondrion,0.257685349,NA,NA,NA,NA
GO:1903825,organic acid transmembrane transport,0.391483004,NA,0.705552991,NA,NA
GO:1903828,negative regulation of protein localization,NA,NA,0.537532288,NA,NA
GO:1903829,positive regulation of protein localization,0.267532216,NA,0.501355755,0.147546667,0.147546667
GO:1903894,regulation of IRE1-mediated unfolded protein response,NA,NA,0.455549482,NA,NA
GO:1903900,regulation of viral life cycle,0.25341177,NA,0.673726824,NA,NA
GO:1903901,negative regulation of viral life cycle,0.124982974,NA,NA,NA,NA
GO:1903909,regulation of receptor clustering,0.25341177,NA,NA,NA,NA
GO:1904018,positive regulation of vasculature development,0.421373756,NA,0.738924595,NA,NA
GO:1904019,epithelial cell apoptotic process,NA,NA,0.482431655,NA,NA
GO:1904035,regulation of epithelial cell apoptotic process,NA,NA,0.455549482,NA,NA
GO:1904036,negative regulation of epithelial cell apoptotic process,NA,NA,0.455549482,NA,NA
GO:1904062,regulation of monoatomic cation transmembrane transport,NA,NA,0.68324046,NA,NA
GO:1904064,positive regulation of cation transmembrane transport,NA,NA,0.689943335,NA,NA
GO:1904263,positive regulation of TORC1 signaling,0.25341177,NA,NA,NA,NA
GO:1904375,regulation of protein localization to cell periphery,NA,NA,0.652856875,NA,NA
GO:1904377,positive regulation of protein localization to cell periphery,NA,NA,0.535879838,NA,NA
GO:1904407,positive regulation of nitric oxide metabolic process,NA,NA,NA,0.074130206,0.074130206
GO:1904427,positive regulation of calcium ion transmembrane transport,NA,NA,0.602052609,NA,NA
GO:1904645,response to amyloid-beta,NA,NA,0.506724572,NA,NA
GO:1904646,cellular response to amyloid-beta,NA,NA,0.486973123,NA,NA
GO:1904659,glucose transmembrane transport,NA,NA,0.63367502,NA,NA
GO:1904683,regulation of metalloendopeptidase activity,NA,NA,0.455549482,NA,NA
GO:1904861,excitatory synapse assembly,NA,NA,0.482431655,NA,NA
GO:1904862,inhibitory synapse assembly,NA,NA,0.455549482,NA,NA
GO:1904892,regulation of receptor signaling pathway via STAT,0.346149523,NA,NA,0.091621436,0.091621436
GO:1904893,negative regulation of receptor signaling pathway via STAT,0.25341177,NA,NA,NA,NA
GO:1904950,negative regulation of establishment of protein localization,NA,NA,0.482431655,NA,NA
GO:1904951,positive regulation of establishment of protein localization,0.527832888,NA,0.506724572,0.12313726,0.12313726
GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,0.258785394,NA,NA,NA,NA
GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,0.25341177,NA,NA,NA,NA
GO:1905039,carboxylic acid transmembrane transport,0.390850809,NA,0.705552991,NA,NA
GO:1905048,regulation of metallopeptidase activity,NA,NA,0.466177009,NA,NA
GO:1905456,regulation of lymphoid progenitor cell differentiation,0.25341177,NA,NA,NA,NA
GO:1905475,regulation of protein localization to membrane,0.25341177,NA,0.501869455,NA,NA
GO:1905477,positive regulation of protein localization to membrane,0.25341177,NA,0.455549482,NA,NA
GO:1905517,macrophage migration,NA,NA,0.516377278,NA,NA
GO:1905521,regulation of macrophage migration,NA,NA,0.486973123,NA,NA
GO:1905523,positive regulation of macrophage migration,NA,NA,0.466177009,NA,NA
GO:1905606,regulation of presynapse assembly,NA,NA,0.482431655,NA,NA
GO:1905709,negative regulation of membrane permeability,0.25341177,NA,NA,NA,NA
GO:1905710,positive regulation of membrane permeability,0.211257007,NA,NA,NA,NA
GO:1905897,regulation of response to endoplasmic reticulum stress,NA,NA,0.572678165,NA,NA
GO:1990138,neuron projection extension,0.40825042,NA,NA,NA,NA
GO:1990182,exosomal secretion,0.25341177,NA,0.455549482,NA,NA
GO:1990266,neutrophil migration,0.359996104,NA,0.652856875,NA,NA
GO:1990542,mitochondrial transmembrane transport,0.324959116,NA,NA,NA,NA
GO:1990748,cellular detoxification,0.346149523,NA,0.63591481,NA,NA
GO:1990778,protein localization to cell periphery,NA,NA,0.455549482,NA,NA
GO:1990823,response to leukemia inhibitory factor,0.334545421,NA,0.611969172,NA,NA
